-0.28,-0.63,1
-0.63,0.48,1
0.09,0.36,1
-0.58,-0.65,1
0.4,0.59,1
-0.02,0.58,-1
0.45,-0.97,1
-0.61,0.45,-1
-0.96,-0.69,1
0.81,0.04,-1
-0.33,0.06,-1
0.06,-0.25,1
-0.32,0.22,-1
0.3,-0.43,1
0.53,-0.04,1
0.21,0.93,1
0.89,-0.11,1
0.77,-0.49,-1
0.64,-0.57,1
0.03,-0.54,-1
0.62,0.33,1
-0.24,-0.75,1
0.82,-0.81,1
-0.95,0.6,-1
-0.59,-0.55,-1
0.35,-0.8,1
0.74,0.18,1
-0.12,-0.88,1
-0.61,-0.39,-1
-0.94,-0.71,-1
-0.14,0.36,1
0.87,0.29,-1
0.09,0.35,1
0.86,-0.45,1
0.22,-0.14,1
0.58,0.94,1
0.64,-0.98,1
0,0.41,1
0.31,-0.43,1
0.42,-0.84,1
-0.21,0.73,-1
-0.67,-0.62,1
0.04,-0.31,-1
0.46,-0.38,-1
-0.96,-0.09,1
-0.8,-0.17,1
0.11,0.67,1
0.43,-0.88,1
-0.4,0.99,1
0.94,0.22,-1
-0.99,-0.13,-1
0.83,-0.3,1
0.97,0.58,1
0.72,-0.66,-1
0.88,0.18,-1
0.74,-0.45,-1
0.72,-0.06,1
0.07,-0.66,1
-0.29,0.76,-1
-0.8,0.47,1
0.65,-0.18,1
-0.56,0.37,1
-0.89,-0.73,-1
0.72,-0.05,1
-0.35,-0.27,1
0.63,0,1
-0.19,-0.56,-1
-0.64,-0.97,1
-0.69,0,1
-0.46,0.87,1
0.36,0.6,-1
-0.46,-0.58,1
-0.69,-0.88,1
0.15,-0.59,1
-0.93,-0.8,-1
0.74,-0.95,-1
-0.59,-0.61,-1
-0.11,0.53,1
0.26,-0.76,-1
-0.6,-0.84,1
0.47,-0.71,1
-0.26,0.84,1
-0.09,0.46,-1
-0.51,0.56,-1
-0.99,-0.55,-1
0.24,0.55,-1
-0.22,0.96,1
0.04,-0.74,1
-0.87,0.56,1
0.32,0.31,-1
0.09,0.08,1
-0.23,-0.26,1
0.45,0.11,1
0.57,0.9,1
0.74,0.44,1
0.47,-0.92,1
-0.12,-0.18,1
-0.27,-0.55,1
0.49,-0.18,1
-0.92,-0.19,1
0.87,-0.97,1
-0.24,-0.12,1
-0.3,0.54,-1
0.71,0.96,1
0.71,0.6,1
0.96,-0.12,-1
-1,0.35,1
-0.99,-0.88,1
-0.57,-0.8,1
0.25,0.37,1
-0.78,0.36,-1
-0.98,-0.42,-1
0.14,0.63,-1
1,-0.28,1
0.25,0.77,-1
0.07,0.19,1
1,0.92,1
1,-0.16,1
0.18,0.77,-1
-0.67,-0.61,-1
-0.12,0.81,-1
1,-0.51,-1
0.76,0.08,1
-0.49,0.98,-1
0.17,-0.7,-1
0.82,-0.25,-1
0.13,0.83,1
0.02,-0.54,1
0.13,-0.64,1
-0.95,-0.43,1
0.19,0.22,-1
0.09,0.39,-1
-0.15,0.27,1
-0.22,0.9,1
0.59,-0.73,1
-0.12,-0.07,-1
-0.06,0.2,1
0.26,-0.54,1
-0.89,-0.62,1
0.21,-0.62,-1
0.63,0.59,-1
-0.55,-0.51,1
-0.7,-0.43,-1
0.38,0.91,1
-0.37,0.25,1
0.26,-0.9,1
-0.53,0.89,-1
0.06,0.33,-1
0.4,-0.38,1
-0.56,-0.15,-1
0.77,0.5,1
0.8,-0.06,1
-0.41,0.16,1
0.37,-0.4,1
-0.08,-0.66,1
0.41,0.81,-1
0.45,-0.61,1
-0.67,-0.16,-1
0.33,0.04,-1
-0.47,0.4,1
0.84,-0.96,1
-0.09,0.23,1
-0.11,0.99,-1
-0.61,0.42,1
0.95,-0.38,1
-0.75,0.72,-1
-0.82,0.59,1
0.46,-0.7,1
-0.1,-0.7,1
0.79,-0.02,-1
-0.52,0.99,1
0.53,-0.53,1
0.63,0.83,1
-0.22,-0.59,-1
-0.78,-0.88,1
0.23,0.75,1
-0.88,0.07,1
0.48,-0.1,1
-0.27,0.03,-1
-0.76,0.95,-1
-0.88,0.86,-1
-0.41,0.85,-1
0.94,0.97,1
0.99,0.25,-1
-0.7,0.51,1
-0.04,0.1,-1
0,0.71,1
-0.86,0.44,-1
-0.31,-0.48,1
-0.94,0.25,-1
0.38,0.15,1
0.02,-0.46,-1
-0.64,-0.06,1
-0.9,0.49,1
0.17,-0.31,1
-0.55,0.95,-1
-0.42,0.42,-1
0.39,0.76,-1
1,0.28,1
0.31,-0.96,1
0.33,-0.37,1
-0.6,-0.01,1
-0.55,0.82,1
-0.57,0.55,1
0.02,-0.18,-1
0.71,0.28,1
-0.17,0.36,1
0.37,-0.31,-1
-0.64,0.11,1
-0.9,-0.36,-1
-0.47,-0.13,1
1,-0.04,-1
-0.73,-0.91,1
-0.02,-0.84,1
0.43,-0.88,1
-0.34,0.02,1
0.4,-0.94,1
-0.5,-0.01,-1
-0.12,0.33,-1
-0.97,0.99,-1
-0.93,0.15,-1
-0.66,0.1,1
0.64,0.12,-1
-0.84,1,-1
-0.43,0.8,1
0.74,-0.24,1
-0.19,0.85,-1
0.83,-0.64,1
0.64,0.7,1
-0.69,0.18,1
0.25,0.48,-1
0.29,0.81,-1
-0.02,0.1,-1
-0.71,0.81,1
-0.72,0.51,-1
-0.53,-0.47,1
0.06,-0.49,1
-0.18,-0.3,1
0.04,-0.13,-1
0.42,-0.75,1
0.41,-0.89,1
-0.49,0.17,-1
-0.31,-0.06,-1
0.22,0.8,1
0.9,0.41,1
-0.63,0.21,-1
-0.43,0.02,1
-0.65,0.93,-1
0.22,-0.69,-1
-0.09,0.19,1
-0.85,0.77,-1
0.18,0.18,-1
0.42,-0.47,-1
0.24,-0.62,-1
0.39,-0.58,1
-0.05,0.6,1
-0.39,-0.48,1
-0.03,-0.31,1
1,-0.11,-1
-0.91,-0.72,-1
0.46,0.95,1
-0.95,0.52,1
0.86,0.04,-1
-0.32,-0.52,-1
-0.98,0.38,1
0.38,0.54,-1
0.14,0.04,1
0.75,0.05,1
0.58,0.04,1
-0.62,-0.74,1
-0.03,-0.91,1
0.09,-0.4,1
0.48,0.11,1
0,-0.38,-1
-0.42,0.45,1
0.09,-0.37,-1
0.05,-0.7,-1
0.27,0.98,1
0.96,0.85,1
0.56,-0.4,-1
